id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
1480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,1,0,0,0,Class_3
1481,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,5,0,Class_2
1482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,5,6,0,0,0,28,7,0,0,0,0,0,0,4,0,0,Class_3
1483,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,Class_3
1484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,0,0,6,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,Class_2
1485,0,0,0,0,0,0,9,0,0,1,0,2,0,0,3,1,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,Class_2
1486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Class_2
1487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,Class_2
1488,0,0,0,8,0,0,10,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,3,0,11,5,0,0,0,0,0,0,2,0,1,0,1,2,18,0,0,3,0,1,1,0,0,0,0,Class_2
1489,0,0,0,0,0,3,0,4,1,10,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,46,0,0,0,4,0,0,0,2,0,0,Class_1
1490,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Class_2
1491,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,6,8,0,0,2,0,Class_4
1492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,9,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,2,0,Class_4
1493,0,5,1,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,15,0,0,Class_2
1494,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,12,0,Class_2
1495,0,0,0,0,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_2
1496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,3,0,1,0,4,0,0,0,0,2,0,0,Class_3
1497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,6,0,Class_2
1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,2,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,9,0,0,0,0,0,0,0,3,Class_2
1499,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,0,Class_2
1500,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,1,0,Class_2
1501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,23,0,0,0,Class_2
1502,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,Class_2
1504,0,1,0,0,14,0,0,5,0,0,2,0,3,0,2,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_3
1505,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,4,6,0,9,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,8,0,9,0,0,0,0,0,1,0,Class_3
1506,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17,0,0,13,Class_2
1507,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Class_2
1508,0,0,0,0,0,0,5,6,0,1,0,3,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,Class_2
1509,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,1,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,Class_2
1510,0,0,0,7,0,0,0,3,0,3,1,0,5,0,2,0,0,7,3,0,1,5,1,1,1,3,0,0,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1511,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,Class_3
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,2,0,0,14,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Class_2
1513,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,5,0,2,0,0,0,0,0,2,2,0,0,2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,Class_2
1514,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,Class_1
1515,0,0,0,0,0,2,0,0,0,7,0,1,0,0,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,1,0,0,0,0,1,0,0,0,0,0,0,Class_2
1516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,6,5,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,1,Class_2
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,7,1,0,0,1,3,0,0,0,0,0,0,2,0,0,2,0,Class_3
1518,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Class_3
1519,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1520,0,0,0,0,0,0,0,9,0,0,0,5,0,0,1,8,1,0,3,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,13,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Class_2
1521,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,6,2,1,7,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Class_2
1522,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,7,0,0,0,4,0,0,0,0,0,0,3,0,21,3,2,Class_4
1523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,16,0,2,0,1,0,3,0,0,0,0,0,0,0,0,Class_3
1524,0,0,0,0,0,1,5,4,0,2,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
1525,0,0,0,1,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,6,0,0,4,0,0,0,0,0,0,0,0,Class_4
1526,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,1,10,0,1,0,0,0,0,4,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,Class_3
1527,0,0,0,0,0,1,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,9,0,Class_1
1528,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,2,0,7,0,12,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Class_2
1529,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0,0,10,5,0,7,0,0,0,0,0,0,0,0,2,0,0,0,Class_3
1530,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_3
1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,17,0,3,1,0,0,0,0,0,0,0,0,Class_2
1532,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,Class_2
1533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,Class_3
1534,0,0,0,0,0,0,0,1,1,9,0,0,1,0,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Class_3
1535,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,Class_2
1536,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,Class_2
1537,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,0,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Class_3
1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,14,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
1539,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
1540,0,0,0,5,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_3
1541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,4,8,0,21,0,0,0,0,1,0,Class_1
1542,0,0,0,0,0,0,0,1,14,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,Class_4
1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,Class_2
1544,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,2,1,0,2,1,2,0,2,11,0,0,5,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,Class_2
1545,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,2,0,0,1,1,0,1,0,0,0,3,0,0,7,0,0,0,0,2,0,0,0,0,0,8,0,Class_2
1546,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,Class_3
1547,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,Class_2
1548,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
1549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1550,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,0,0,1,0,1,4,Class_1
1551,0,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,Class_2
1552,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,Class_4
1553,0,0,1,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,1,0,5,0,0,11,0,0,0,0,2,0,1,0,0,1,0,Class_1
1554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
1555,0,0,0,0,0,0,5,0,7,3,0,0,1,0,0,0,4,0,0,9,1,0,0,7,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Class_2
1556,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,Class_2
1557,7,0,0,1,0,0,0,1,0,1,0,0,0,0,3,9,0,0,1,0,6,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,7,0,Class_3
1558,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Class_2
1559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,Class_2
1560,0,0,3,0,0,1,0,0,2,0,0,0,1,0,6,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,5,0,Class_2
1561,0,0,0,0,0,0,0,0,5,0,0,1,7,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,0,0,1,0,0,0,2,0,0,0,0,0,Class_3
1562,0,0,2,0,0,0,0,1,0,0,6,3,2,0,2,0,0,1,0,1,0,0,0,0,3,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,0,0,0,0,0,Class_3
1563,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7,0,1,0,0,0,0,2,0,8,0,0,1,0,2,0,0,0,0,0,0,17,0,0,0,0,Class_2
1564,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,17,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,Class_2
1565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,4,0,2,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
1566,0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,1,1,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,Class_3
1567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,Class_1
1568,0,0,0,1,0,0,0,6,0,1,0,0,0,0,5,2,1,4,0,2,0,0,0,1,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,Class_2
1569,0,0,0,10,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,13,0,0,0,0,0,0,Class_3
1570,0,0,0,1,2,0,1,0,0,2,0,0,2,0,9,1,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,8,1,0,2,0,1,0,Class_2
1571,0,0,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
1572,0,0,0,0,0,0,8,7,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,Class_4
1573,0,13,0,0,0,1,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,2,0,0,Class_3
1574,0,0,2,0,0,0,0,0,26,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Class_2
1575,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,Class_2
1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Class_1
1577,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,Class_2
1578,0,0,0,5,0,0,6,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,2,0,Class_2
1579,0,0,0,0,4,0,7,1,0,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,Class_2
1580,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Class_3
1581,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,2,0,0,1,0,Class_3
1582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_2
1583,1,0,0,0,0,0,0,8,1,1,0,1,0,0,3,1,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,25,0,1,0,2,0,0,0,Class_2
1584,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
1585,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,0,4,0,0,0,0,2,1,0,0,Class_2
1586,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,Class_3
1587,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_1
1588,0,0,0,0,0,2,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,1,0,0,0,0,Class_4
1589,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,Class_3
1590,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_2
1591,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,17,1,0,0,0,0,0,1,0,0,0,0,Class_2
1592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,Class_2
1593,0,0,0,1,0,0,0,0,0,1,0,4,8,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,5,3,0,1,0,2,0,Class_2
1594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,4,0,0,2,0,0,0,0,1,2,0,0,0,1,16,0,0,1,9,4,2,0,0,1,0,0,0,0,0,Class_3
1595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,14,0,0,0,12,0,0,0,3,1,0,0,Class_2
1596,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,0,1,0,0,0,1,0,1,3,0,0,1,0,2,0,0,0,1,0,0,Class_2
1597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,15,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,Class_1
1598,0,0,0,1,0,0,11,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,Class_2
1599,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,2,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,2,0,2,0,2,6,0,0,0,0,0,0,4,0,0,0,0,Class_2
1600,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,13,0,0,0,0,0,3,Class_2
1601,0,0,0,1,16,0,0,0,0,8,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,7,0,0,Class_2
1602,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,Class_4
1603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,6,0,0,0,Class_2
1604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
1605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Class_4
1606,0,0,0,1,0,0,0,2,0,1,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Class_4
